GVKEY,datadate,fyear,indfmt,consol,popsrc,datafmt,conm,curcd,at,csho,ni,opeps,revt,costat,mkvalt,prcc_f
001327,20120930,2012,INDL,C,D,STD,SKYWORKS SOLUTIONS INC,USD,2136.6460,192.2960,202.0780,1.1700,1568.5810,A,4530.4938,23.5600
001327,20130930,2013,INDL,C,D,STD,SKYWORKS SOLUTIONS INC,USD,2333.1000,187.9000,278.1000,1.5100,1792.0000,A,4667.4360,24.8400
001327,20140930,2014,INDL,C,D,STD,SKYWORKS SOLUTIONS INC,USD,2973.8000,189.2000,457.7000,2.4700,2291.5000,A,10983.0600,58.0500
001327,20150930,2015,INDL,C,D,STD,SKYWORKS SOLUTIONS INC,USD,3719.4000,190.3000,798.3000,4.2300,3258.4000,A,16025.1630,84.2100
001327,20160930,2016,INDL,C,D,STD,SKYWORKS SOLUTIONS INC,USD,3855.4000,184.9000,995.2000,4.8200,3289.0000,A,14078.2860,76.1400
001327,20170930,2017,INDL,C,D,STD,SKYWORKS SOLUTIONS INC,USD,4573.6000,183.1000,1010.2000,5.5000,3651.4000,A,18657.8900,101.9000
001327,20180930,2018,INDL,C,D,STD,SKYWORKS SOLUTIONS INC,USD,4828.9000,177.4000,918.4000,6.4100,3868.0000,A,16091.9540,90.7100
001382,20101231,2010,INDL,C,D,STD,US AIRWAYS GROUP INC,USD,7819.0000,161.8750,502.0000,3.1000,11908.0000,I,1620.3688,10.0100
001382,20111231,2011,INDL,C,D,STD,US AIRWAYS GROUP INC,USD,8335.0000,162.1170,71.0000,0.6900,13055.0000,I,821.9332,5.0700
001382,20121231,2012,INDL,C,D,STD,US AIRWAYS GROUP INC,USD,9396.0000,162.5030,637.0000,3.3100,13831.0000,I,2193.7905,13.5000
001397,20101231,2010,INDL,C,D,STD,AMERICAN BILTRITE INC,USD,123.2300,3.4410,57.1690,1.2300,201.6280,A,24.1558,7.0200
001397,20111231,2011,INDL,C,D,STD,AMERICAN BILTRITE INC,USD,120.4000,3.4470,-1.6540,-0.4800,208.7330,A,16.5456,4.8000
001408,20101231,2010,INDL,C,D,STD,BEAM INC,USD,12675.3000,153.2120,487.6000,2.8700,6570.5000,I,9231.0230,60.2500
001408,20111231,2011,INDL,C,D,STD,BEAM INC,USD,7491.8000,155.9390,911.4000,2.0700,2264.8000,I,7988.7550,51.2300
001408,20121231,2012,INDL,C,D,STD,BEAM INC,USD,8636.9000,160.1200,382.4000,2.4500,2465.9000,I,9781.7308,61.0900
001408,20131231,2013,INDL,C,D,STD,BEAM INC,USD,8584.7000,163.6350,362.5000,2.8000,2547.3000,I,11136.9981,68.0600
001410,20101031,2010,INDL,C,D,STD,ABM INDUSTRIES INC,USD,1548.6700,52.6350,64.1210,1.3500,3495.7470,A,1186.9193,22.5500
001410,20111031,2011,INDL,C,D,STD,ABM INDUSTRIES INC,USD,1879.5980,53.3330,68.5040,1.3700,4246.8420,A,1078.3933,20.2200
001410,20121031,2012,INDL,C,D,STD,ABM INDUSTRIES INC,USD,1869.2510,54.3940,62.5820,1.3300,4300.2650,A,1033.4860,19.0000
001410,20131031,2013,INDL,C,D,STD,ABM INDUSTRIES INC,USD,2119.2360,55.4780,72.9000,1.4000,4809.2810,A,1526.1998,27.5100
001410,20141031,2014,INDL,C,D,STD,ABM INDUSTRIES INC,USD,2192.9000,55.6910,75.6000,1.4500,5032.8000,A,1539.2992,27.6400
001410,20151031,2015,INDL,C,D,STD,ABM INDUSTRIES INC,USD,2149.8000,56.1060,76.3000,1.2100,4897.8000,A,1593.4104,28.4000
001410,20161031,2016,INDL,C,D,STD,ABM INDUSTRIES INC,USD,2281.2000,55.5990,57.2000,1.8400,5144.7000,A,2172.8089,39.0800
001410,20171031,2017,INDL,C,D,STD,ABM INDUSTRIES INC,USD,3812.6000,65.5030,3.8000,1.7900,5453.6000,A,2749.1609,41.9700
001410,20181031,2018,INDL,C,D,STD,ABM INDUSTRIES INC,USD,3627.5000,66.0040,97.8000,1.8200,6442.2000,A,2029.6230,30.7500
001414,20101231,2010,INDL,C,D,STD,PRIMERICA INC,USD,9884.3060,72.8430,257.7780,3.4300,1361.8630,A,,24.2500
001414,20111231,2011,INDL,C,D,STD,PRIMERICA INC,USD,9998.5440,64.8830,178.2760,2.3900,1103.0930,A,,23.2400
001414,20121231,2012,INDL,C,D,STD,PRIMERICA INC,USD,10337.8770,56.3740,173.8060,2.7700,1190.7150,A,1691.7837,30.0100
001414,20131231,2013,INDL,C,D,STD,PRIMERICA INC,USD,10329.9500,54.8340,162.7250,3.0500,1267.4480,A,,42.9100
001414,20141231,2014,INDL,C,D,STD,PRIMERICA INC,USD,10738.1140,52.1690,181.3940,3.2600,1340.0300,A,,54.2600
001414,20151231,2015,INDL,C,D,STD,PRIMERICA INC,USD,10612.1190,48.2970,189.8710,3.7000,1405.3140,A,2281.0673,47.2300
001414,20161231,2016,INDL,C,D,STD,PRIMERICA INC,USD,11438.9430,45.7210,219.4140,4.5900,1519.0840,A,,69.1500
001414,20171231,2017,INDL,C,D,STD,PRIMERICA INC,USD,12460.7030,44.2510,350.2550,5.5300,1689.1020,A,4493.6891,101.5500
001414,20181231,2018,INDL,C,D,STD,PRIMERICA INC,USD,12595.0480,42.6940,324.0940,7.2800,1899.8430,A,4171.6307,97.7100
001417,20100630,2010,INDL,C,D,STD,INVESCO BOND FUND,USD,,11.3310,,,,A,,19.6500
001417,20110630,2011,INDL,C,D,STD,INVESCO BOND FUND,USD,,11.3310,,,,A,,19.0500
001417,20120630,2012,INDL,C,D,STD,INVESCO BOND FUND,USD,,11.3500,,,,A,,21.7000
001417,20130630,2013,INDL,C,D,STD,INVESCO BOND FUND,USD,,11.3770,,,,A,,18.3300
001417,20140630,2014,INDL,C,D,STD,INVESCO BOND FUND,USD,,11.3770,,,,A,,19.1800
001417,20150630,2015,INDL,C,D,STD,INVESCO BOND FUND,USD,,11.3770,,,,A,,17.3800
001417,20160630,2016,INDL,C,D,STD,INVESCO BOND FUND,USD,,11.3770,,,,A,,18.8900
001417,20170630,2017,INDL,C,D,STD,INVESCO BOND FUND,USD,,11.3770,,,,A,,19.5500
001417,20180630,2018,INDL,C,D,STD,INVESCO BOND FUND,USD,,11.3770,,,,A,,17.9200
001439,20101231,2010,INDL,C,D,STD,US ECOLOGY INC,USD,217.3490,18.1920,12.5840,0.8400,104.8360,A,316.1770,17.3800
001439,20111231,2011,INDL,C,D,STD,US ECOLOGY INC,USD,202.5880,18.2270,18.3700,1.0200,154.9170,A,342.3031,18.7800
001439,20121231,2012,INDL,C,D,STD,US ECOLOGY INC,USD,218.6940,18.3140,25.6590,1.4200,169.1380,A,431.1116,23.5400
001439,20131231,2013,INDL,C,D,STD,US ECOLOGY INC,USD,300.5560,21.5190,32.1510,1.7500,201.1260,A,798.3979,37.1020
001439,20141231,2014,INDL,C,D,STD,US ECOLOGY INC,USD,919.8550,21.6310,38.2360,2.0000,447.4110,A,867.8357,40.1200
001439,20151231,2015,INDL,C,D,STD,US ECOLOGY INC,USD,771.9870,21.7390,25.6110,1.6000,563.0700,A,792.1692,36.4400
001439,20161231,2016,INDL,C,D,STD,US ECOLOGY INC,USD,776.4000,21.7730,34.2520,1.5200,477.6650,A,1070.1430,49.1500
001439,20171231,2017,INDL,C,D,STD,US ECOLOGY INC,USD,802.0760,21.8460,49.3650,1.7500,504.0420,A,1114.1460,51.0000
001439,20181231,2018,INDL,C,D,STD,US ECOLOGY INC,USD,947.8980,22.0320,49.5950,2.3600,565.9280,A,1387.5754,62.9800
001440,20101231,2010,INDL,C,D,STD,AMERICAN ELECTRIC POWER CO,USD,50455.0000,480.8070,1214.0000,2.9600,14427.0000,A,17299.4359,35.9800
001440,20111231,2011,INDL,C,D,STD,AMERICAN ELECTRIC POWER CO,USD,52223.0000,483.4230,1946.0000,3.4900,15116.0000,A,19970.2041,41.3100
001440,20121231,2012,INDL,C,D,STD,AMERICAN ELECTRIC POWER CO,USD,54367.0000,485.6680,1259.0000,3.0900,14945.0000,A,20728.3102,42.6800
001440,20131231,2013,INDL,C,D,STD,AMERICAN ELECTRIC POWER CO,USD,56414.0000,487.7770,1480.0000,3.1700,15357.0000,A,22798.6970,46.7400
001440,20141231,2014,INDL,C,D,STD,AMERICAN ELECTRIC POWER CO,USD,59633.0000,489.4020,1634.0000,3.4200,17020.0000,A,29716.4894,60.7200
001440,20151231,2015,INDL,C,D,STD,AMERICAN ELECTRIC POWER CO,USD,61683.1000,491.0530,2047.1000,3.5900,16453.2000,A,28613.6583,58.2700
001440,20161231,2016,INDL,C,D,STD,AMERICAN ELECTRIC POWER CO,USD,63467.7000,491.7120,610.9000,4.4100,16380.1000,A,30958.1875,62.9600
001440,20171231,2017,INDL,C,D,STD,AMERICAN ELECTRIC POWER CO,USD,64729.1000,492.0060,1912.6000,3.6700,15424.9000,A,36196.8814,73.5700
001440,20181231,2018,INDL,C,D,STD,AMERICAN ELECTRIC POWER CO,USD,68802.8000,493.2460,1923.8000,3.9300,16195.7000,A,36865.2060,74.7400
001447,20101231,2010,INDL,C,D,STD,AMERICAN EXPRESS CO,USD,147042.0000,1197.0000,4057.0000,3.0200,30242.0000,A,51375.2400,42.9200
001447,20111231,2011,INDL,C,D,STD,AMERICAN EXPRESS CO,USD,153337.0000,1164.0000,4935.0000,3.9000,32282.0000,A,54905.8800,47.1700
001447,20121231,2012,INDL,C,D,STD,AMERICAN EXPRESS CO,USD,153140.0000,1105.0000,4482.0000,4.4300,33808.0000,A,63515.4000,57.4800
001447,20131231,2013,INDL,C,D,STD,AMERICAN EXPRESS CO,USD,153375.0000,1064.0000,5359.0000,4.9400,34932.0000,A,96536.7200,90.7300
001447,20141231,2014,INDL,C,D,STD,AMERICAN EXPRESS CO,USD,159103.0000,1023.0000,5885.0000,5.0900,35280.0000,A,95179.9200,93.0400
001447,20151231,2015,INDL,C,D,STD,AMERICAN EXPRESS CO,USD,161184.0000,969.0000,5163.0000,5.3200,34441.0000,A,67393.9500,69.5500
001447,20161231,2016,INDL,C,D,STD,AMERICAN EXPRESS CO,USD,158893.0000,904.0000,5408.0000,5.1400,33823.0000,A,66968.3200,74.0800
001447,20171231,2017,INDL,C,D,STD,AMERICAN EXPRESS CO,USD,181159.0000,859.0000,2736.0000,5.9600,35583.0000,A,85307.2900,99.3100
001447,20181231,2018,INDL,C,D,STD,AMERICAN EXPRESS CO,USD,188602.0000,847.0000,6921.0000,7.3300,43281.0000,A,80736.0400,95.3200
001449,20101231,2010,INDL,C,D,STD,AFLAC INC,USD,101039.0000,469.6610,2344.0000,5.0000,20732.0000,A,,56.4300
001449,20111231,2011,INDL,C,D,STD,AFLAC INC,USD,117102.0000,466.3100,1964.0000,4.2100,22171.0000,A,20172.5706,43.2600
001449,20121231,2012,INDL,C,D,STD,AFLAC INC,USD,131094.0000,467.7860,2866.0000,6.1400,25364.0000,A,,53.1200
001449,20131231,2013,INDL,C,D,STD,AFLAC INC,USD,121307.0000,459.4130,3158.0000,6.7600,23939.0000,A,,66.8000
001449,20141231,2014,INDL,C,D,STD,AFLAC INC,USD,119767.0000,442.4450,2951.0000,6.4400,22728.0000,A,,61.0900
001449,20151231,2015,INDL,C,D,STD,AFLAC INC,USD,118296.0000,424.3800,2533.0000,6.2500,20904.0000,A,25420.3620,59.9000
001449,20161231,2016,INDL,C,D,STD,AFLAC INC,USD,129819.0000,405.8100,2659.0000,6.6800,22374.0000,A,,69.6000
001449,20171231,2017,INDL,C,D,STD,AFLAC INC,USD,137217.0000,390.4550,4604.0000,6.8300,21700.0000,A,,87.7800
001449,20181231,2018,INDL,C,D,STD,AFLAC INC,USD,140406.0000,755.2860,2920.0000,3.8900,21768.0000,A,34410.8302,45.5600
001487,20101231,2010,INDL,C,D,STD,AMERICAN INTERNATIONAL GROUP,USD,683443.0000,695.2930,7786.0000,-3.6600,76791.0000,A,,57.6200
001487,20111231,2011,INDL,C,D,STD,AMERICAN INTERNATIONAL GROUP,USD,555773.0000,1896.8210,17798.0000,-0.1200,64353.0000,A,44006.2472,23.2000
001487,20121231,2012,INDL,C,D,STD,AMERICAN INTERNATIONAL GROUP,USD,548633.0000,1476.3220,3438.0000,4.3800,65890.0000,A,,35.3000
001487,20131231,2013,INDL,C,D,STD,AMERICAN INTERNATIONAL GROUP,USD,541329.0000,1464.0630,9085.0000,6.1800,67375.0000,A,,51.0500
001487,20141231,2014,INDL,C,D,STD,AMERICAN INTERNATIONAL GROUP,USD,515581.0000,1375.9270,7529.0000,5.0000,63004.0000,A,,56.0100
001487,20151231,2015,INDL,C,D,STD,AMERICAN INTERNATIONAL GROUP,USD,496943.0000,1193.9170,2196.0000,2.1800,57817.0000,A,,61.9700
001487,20161231,2016,INDL,C,D,STD,AMERICAN INTERNATIONAL GROUP,USD,498264.0000,995.3360,-849.0000,-0.1800,53549.0000,A,,65.3100
001487,20171231,2017,INDL,C,D,STD,AMERICAN INTERNATIONAL GROUP,USD,498301.0000,899.0450,-6084.0000,0.9500,49004.0000,A,53565.1011,59.5800
001487,20181231,2018,INDL,C,D,STD,AMERICAN INTERNATIONAL GROUP,USD,491984.0000,866.6090,-6.0000,0.5600,47560.0000,A,34153.0607,39.4100
001523,20101231,2010,INDL,C,D,STD,AMERICAN MEDICAL ALERT CORP,USD,37.5170,9.5700,2.3860,0.2500,40.7710,I,58.7598,6.1400
001526,20101231,2010,INDL,C,D,STD,AMERICAN NATIONAL INSURANCE,USD,21413.0390,26.8210,144.0260,5.4700,3067.0880,A,2296.4140,85.6200
001526,20111231,2011,INDL,C,D,STD,AMERICAN NATIONAL INSURANCE,USD,22524.2560,26.8210,192.2480,7.5300,3023.0270,A,1958.7376,73.0300
001526,20121231,2012,INDL,C,D,STD,AMERICAN NATIONAL INSURANCE,USD,23107.0740,26.8370,191.0410,7.1500,2987.0600,A,1832.6987,68.2900
001526,20131231,2013,INDL,C,D,STD,AMERICAN NATIONAL INSURANCE,USD,23324.8830,26.8950,268.3720,10.0200,3119.2100,A,3080.5533,114.5400
001526,20141231,2014,INDL,C,D,STD,AMERICAN NATIONAL INSURANCE,USD,23552.0360,26.8720,247.1930,9.2200,3050.5900,A,3070.3947,114.2600
001526,20151231,2015,INDL,C,D,STD,AMERICAN NATIONAL INSURANCE,USD,23746.9620,26.8940,242.9880,9.0400,3017.4550,A,2750.4494,102.2700
001526,20161231,2016,INDL,C,D,STD,AMERICAN NATIONAL INSURANCE,USD,24533.2220,26.9150,181.0030,6.7300,3227.9510,A,,124.6100
001526,20171231,2017,INDL,C,D,STD,AMERICAN NATIONAL INSURANCE,USD,26386.7640,26.9320,493.6510,10.9800,3411.0000,A,3454.0290,128.2500
001533,20100930,2010,INDL,C,D,STD,AMERICAN PACIFIC CORP,USD,275.7430,7.5430,-3.2770,-0.4400,176.1920,I,33.3401,4.4200
001533,20110930,2011,INDL,C,D,STD,AMERICAN PACIFIC CORP,USD,268.6500,7.5600,-7.2360,0.3000,209.9130,I,55.4148,7.3300
001533,20120930,2012,INDL,C,D,STD,AMERICAN PACIFIC CORP,USD,246.4640,7.7110,25.3190,2.8600,187.3410,I,92.2004,11.9570
001533,20130930,2013,INDL,C,D,STD,AMERICAN PACIFIC CORP,USD,277.3070,7.9490,23.2320,3.2000,215.0850,I,435.2872,54.7600
001545,20101231,2010,INDL,C,D,STD,AMERICAN REALTY INVESTORS,USD,1557.2750,11.4670,-94.7470,-9.7500,165.4550,A,,7.9500
001545,20111231,2011,INDL,C,D,STD,AMERICAN REALTY INVESTORS,USD,1235.4710,11.5250,0.2900,-3.1000,129.3050,A,,1.8700
001545,20121231,2012,INDL,C,D,STD,AMERICAN REALTY INVESTORS,USD,1135.3450,11.5250,-5.5850,-1.1000,134.1330,A,,2.7300
001545,20131231,2013,INDL,C,D,STD,AMERICAN REALTY INVESTORS,USD,943.3220,11.5250,41.2760,-0.8400,109.0810,A,,5.2499
001545,20141231,2014,INDL,C,D,STD,AMERICAN REALTY INVESTORS,USD,965.4980,14.0280,30.8850,-0.7500,99.4660,A,,5.4600
001545,20151231,2015,INDL,C,D,STD,AMERICAN REALTY INVESTORS,USD,1117.3680,15.5140,-1.9600,-0.0400,120.8620,A,87.1716,5.6189
001545,20161231,2016,INDL,C,D,STD,AMERICAN REALTY INVESTORS,USD,1174.9090,15.5140,-2.7320,-0.2200,140.1160,A,,5.1700
001545,20171231,2017,INDL,C,D,STD,AMERICAN REALTY INVESTORS,USD,1296.7200,15.5140,-8.4310,-0.6100,145.1620,A,199.3549,12.8500
001554,20100331,2009,INDL,C,D,STD,AMERICAN SCIENCE ENGINEERING,USD,299.8530,9.0140,36.1760,4.0600,242.0930,I,675.3289,74.9200
001554,20110331,2010,INDL,C,D,STD,AMERICAN SCIENCE ENGINEERING,USD,336.5740,9.1700,42.8170,4.7300,278.5760,I,846.9412,92.3600
001554,20120331,2011,INDL,C,D,STD,AMERICAN SCIENCE ENGINEERING,USD,324.8650,8.9430,21.4220,2.3700,203.5520,I,599.6282,67.0500
001554,20130331,2012,INDL,C,D,STD,AMERICAN SCIENCE ENGINEERING,USD,281.4490,7.9800,17.4540,2.0800,186.6800,I,486.7002,60.9900
001554,20140331,2013,INDL,C,D,STD,AMERICAN SCIENCE ENGINEERING,USD,265.5110,7.8840,15.1170,1.9200,190.2490,I,529.5683,67.1700
001554,20150331,2014,INDL,C,D,STD,AMERICAN SCIENCE ENGINEERING,USD,193.1080,7.1930,0.9790,0.1300,126.7500,I,351.4500,48.8600
001554,20160331,2015,INDL,C,D,STD,AMERICAN SCIENCE ENGINEERING,USD,171.2290,7.1370,-3.2490,-0.1900,102.9870,I,197.6235,27.6900
001559,20101231,2010,INDL,C,D,STD,AMERICAN SHARED HSPTL SERV,USD,65.3400,4.5970,0.0570,0.0100,16.6750,A,12.9635,2.8200
001559,20111231,2011,INDL,C,D,STD,AMERICAN SHARED HSPTL SERV,USD,74.5350,4.6110,0.5060,0.1100,22.2210,A,12.2689,2.6608
001559,20121231,2012,INDL,C,D,STD,AMERICAN SHARED HSPTL SERV,USD,73.3230,4.6060,0.0380,0.0100,17.0480,A,12.5744,2.7300
001559,20131231,2013,INDL,C,D,STD,AMERICAN SHARED HSPTL SERV,USD,71.7420,4.6090,-0.3120,-0.0500,17.5840,A,12.7669,2.7700
001559,20141231,2014,INDL,C,D,STD,AMERICAN SHARED HSPTL SERV,USD,67.5280,5.3610,-0.9520,-0.1200,15.4170,A,15.0644,2.8100
001559,20151231,2015,INDL,C,D,STD,AMERICAN SHARED HSPTL SERV,USD,54.1140,5.3640,-1.5220,0.1200,16.5480,A,9.8698,1.8400
001559,20161231,2016,INDL,C,D,STD,AMERICAN SHARED HSPTL SERV,USD,60.5980,5.4680,0.9300,0.1800,18.7000,A,18.3178,3.3500
001559,20171231,2017,INDL,C,D,STD,AMERICAN SHARED HSPTL SERV,USD,58.1760,5.7100,1.9230,0.1700,19.5560,A,14.8260,2.5965
001585,20101231,2010,INDL,C,D,STD,AMERICAN VANGUARD CORP,USD,281.7990,27.4750,10.9840,0.4000,229.6200,A,234.6365,8.5400
001585,20111231,2011,INDL,C,D,STD,AMERICAN VANGUARD CORP,USD,339.1410,27.5840,22.0680,0.7500,304.4290,A,367.9706,13.3400
001585,20121231,2012,INDL,C,D,STD,AMERICAN VANGUARD CORP,USD,399.8900,28.4560,36.8670,1.3200,366.1900,A,884.1279,31.0700
001585,20131231,2013,INDL,C,D,STD,AMERICAN VANGUARD CORP,USD,447.4430,28.7120,34.4490,1.2100,381.0210,A,697.4145,24.2900
001585,20141231,2014,INDL,C,D,STD,AMERICAN VANGUARD CORP,USD,473.1710,29.0990,4.8410,0.1500,298.6340,A,338.1304,11.6200
001585,20151231,2015,INDL,C,D,STD,AMERICAN VANGUARD CORP,USD,443.5390,29.1880,6.5910,0.2300,289.3820,A,408.9239,14.0100
001585,20161231,2016,INDL,C,D,STD,AMERICAN VANGUARD CORP,USD,429.9560,29.3690,12.7880,0.4400,312.1130,A,562.4164,19.1500
001585,20171231,2017,INDL,C,D,STD,AMERICAN VANGUARD CORP,USD,535.5920,29.7910,20.2740,0.5800,355.0470,A,585.3932,19.6500
001585,20181231,2018,INDL,C,D,STD,AMERICAN VANGUARD CORP,USD,593.5870,29.8500,24.1950,0.8600,454.2720,A,453.4215,15.1900
001598,20101231,2010,INDL,C,D,STD,AMETEK INC,USD,3818.9150,160.7090,283.9320,1.7900,2470.9520,A,6307.8283,39.2500
001598,20111231,2011,INDL,C,D,STD,AMETEK INC,USD,4319.4900,160.3720,384.4640,2.4100,2989.9140,A,6751.6612,42.1000
001598,20121231,2012,INDL,C,D,STD,AMETEK INC,USD,5190.0560,243.3950,459.1320,1.9000,3334.2130,A,9144.3502,37.5700
001598,20131231,2013,INDL,C,D,STD,AMETEK INC,USD,5877.9020,245.0060,516.9990,2.0900,3594.1360,A,12904.4660,52.6700
001598,20141231,2014,INDL,C,D,STD,AMETEK INC,USD,6420.9630,241.3350,584.4600,2.4400,4021.9640,A,12701.4611,52.6300
001598,20151231,2015,INDL,C,D,STD,AMETEK INC,USD,6664.5300,235.5150,590.8590,2.5600,3974.2950,A,12621.2489,53.5900
001598,20161231,2016,INDL,C,D,STD,AMETEK INC,USD,7100.6740,229.3790,512.1580,2.3100,3840.0870,A,11147.8194,48.6000
001598,20171231,2017,INDL,C,D,STD,AMETEK INC,USD,7796.0640,231.1940,681.4700,2.6400,4300.1700,A,16754.6292,72.4700
001598,20181231,2018,INDL,C,D,STD,AMETEK INC,USD,8662.2880,227.1110,777.9330,3.3200,4845.8720,A,15375.4147,67.7000
001611,20101231,2010,INDL,C,D,STD,AMPAL-AMERICAN ISRAEL CORP,USD,1397.6750,56.1340,-44.7420,-1.1400,504.0300,I,129.6695,2.3100
001611,20111231,2011,INDL,C,D,STD,AMPAL-AMERICAN ISRAEL CORP,USD,846.6090,56.1340,-95.3210,-2.3200,547.7670,I,17.9460,0.3197
001613,20101231,2010,INDL,C,D,STD,AMPCO-PITTSBURGH CORP,USD,526.9630,10.3050,15.4560,2.7700,326.8860,A,289.0553,28.0500
001613,20111231,2011,INDL,C,D,STD,AMPCO-PITTSBURGH CORP,USD,531.6320,10.3260,21.3090,2.0700,344.8160,A,199.7048,19.3400
001613,20121231,2012,INDL,C,D,STD,AMPCO-PITTSBURGH CORP,USD,533.1790,10.3460,8.3550,0.7700,292.9050,A,206.7131,19.9800
001613,20131231,2013,INDL,C,D,STD,AMPCO-PITTSBURGH CORP,USD,502.6730,10.3730,12.4370,0.5700,281.0500,A,201.7549,19.4500
001613,20141231,2014,INDL,C,D,STD,AMPCO-PITTSBURGH CORP,USD,536.4090,10.4260,-1.1870,0.1700,272.8580,A,200.7005,19.2500
001613,20151231,2015,INDL,C,D,STD,AMPCO-PITTSBURGH CORP,USD,506.1560,10.4400,1.3730,-0.4700,238.4800,A,107.1144,10.2600
001613,20161231,2016,INDL,C,D,STD,AMPCO-PITTSBURGH CORP,USD,565.8890,12.2710,-79.8200,-0.8200,331.8660,A,205.5393,16.7500
001613,20171231,2017,INDL,C,D,STD,AMPCO-PITTSBURGH CORP,USD,565.5990,12.3610,-12.0890,-0.9000,432.4010,A,153.2764,12.4000
001618,20100430,2009,INDL,C,D,STD,AMREP CORP,USD,211.5090,5.9960,-9.4800,-0.9800,120.4980,A,,14.5000
001618,20110430,2010,INDL,C,D,STD,AMREP CORP,USD,190.0400,5.9960,-7.5610,-0.5100,96.8370,A,59.9600,10.0000
001618,20120430,2011,INDL,C,D,STD,AMREP CORP,USD,203.0390,5.9960,-1.1430,-0.2000,85.3600,A,,7.7700
001618,20130430,2012,INDL,C,D,STD,AMREP CORP,USD,195.8560,5.9960,-2.8380,-0.3000,83.0010,A,,9.0000
001618,20140430,2013,INDL,C,D,STD,AMREP CORP,USD,184.9480,7.2200,-2.9390,-0.4200,87.3370,A,,5.4400
001618,20150430,2014,INDL,C,D,STD,AMREP CORP,USD,138.7290,8.0560,11.3200,-0.3900,49.7900,A,41.1662,5.1100
001618,20160430,2015,INDL,C,D,STD,AMREP CORP,USD,120.6280,8.0590,-10.2240,-0.6500,41.6640,A,35.8626,4.4500
001618,20170430,2016,INDL,C,D,STD,AMREP CORP,USD,106.6760,8.0780,-0.0150,0.0000,42.3680,A,48.5488,6.0100
001618,20180430,2017,INDL,C,D,STD,AMREP CORP,USD,105.8650,8.0990,0.2380,0.2100,38.3680,A,58.7178,7.2500
001632,20101031,2010,INDL,C,D,STD,ANALOG DEVICES,USD,4328.8310,298.6530,712.0840,2.4300,2761.5030,A,10055.6465,33.6700
001632,20111031,2011,INDL,C,D,STD,ANALOG DEVICES,USD,5277.6350,297.9610,867.3940,2.8200,2993.3200,A,10896.4338,36.5700
001632,20121031,2012,INDL,C,D,STD,ANALOG DEVICES,USD,5620.3470,301.3890,651.2360,2.1900,2701.1420,A,11790.7295,39.1213
001632,20131031,2013,INDL,C,D,STD,ANALOG DEVICES,USD,6381.7500,311.0450,673.4870,2.2300,2633.6890,A,15334.5185,49.3000
001632,20141031,2014,INDL,C,D,STD,ANALOG DEVICES,USD,6859.6900,311.2050,629.3200,2.1700,2864.7730,A,15441.9921,49.6200
001632,20151031,2015,INDL,C,D,STD,ANALOG DEVICES,USD,7062.1780,312.0610,696.8780,3.0100,3435.0920,A,18761.1073,60.1200
001632,20161031,2016,INDL,C,D,STD,ANALOG DEVICES,USD,7970.2780,308.1710,861.6640,2.9200,3421.4090,A,19753.7611,64.1000
001632,20171031,2017,INDL,C,D,STD,ANALOG DEVICES,USD,21141.2940,368.6360,727.2590,3.1000,5107.5030,A,33656.4668,91.3000
001632,20181031,2018,INDL,C,D,STD,ANALOG DEVICES,USD,20449.7790,370.1600,1495.4320,4.3500,6200.9420,A,30986.0936,83.7100
001634,20101231,2010,INDL,C,D,STD,ANALYSTS INTERNATIONAL CORP,USD,23.6120,4.9860,-0.4800,-0.1500,106.6880,I,12.0666,2.4201
001634,20111231,2011,INDL,C,D,STD,ANALYSTS INTERNATIONAL CORP,USD,26.1920,5.0330,3.2940,0.8100,109.1180,I,28.0841,5.5800
001634,20121231,2012,INDL,C,D,STD,ANALYSTS INTERNATIONAL CORP,USD,24.7190,5.0840,0.3300,0.0900,105.7900,I,16.1264,3.1720
001635,20100630,2010,INDL,C,D,STD,ANAREN INC,USD,241.3480,14.6950,13.7120,0.9100,168.7890,I,219.5433,14.9400
001635,20110630,2011,INDL,C,D,STD,ANAREN INC,USD,252.6450,14.9000,16.4010,1.1600,179.1700,I,316.6250,21.2500
001635,20120630,2012,INDL,C,D,STD,ANAREN INC,USD,213.7870,13.9460,8.6140,0.6100,147.3460,I,273.3416,19.6000
001635,20130630,2013,INDL,C,D,STD,ANAREN INC,USD,215.6450,13.2490,15.0560,1.1400,158.3740,I,303.9321,22.9400
001661,20101231,2010,INDL,C,D,STD,NABORS INDUSTRIES LTD,USD,11646.5690,285.6200,95.4450,0.6800,4174.6350,A,6700.6452,23.4600
001661,20111231,2011,INDL,C,D,STD,NABORS INDUSTRIES LTD,USD,12912.1400,287.6280,246.6790,1.6200,6060.3510,A,4987.4695,17.3400
001661,20121231,2012,INDL,C,D,STD,NABORS INDUSTRIES LTD,USD,12656.0220,290.3990,167.0340,1.1000,6989.5730,A,4196.2656,14.4500
001661,20131231,2013,INDL,C,D,STD,NABORS INDUSTRIES LTD,USD,12159.8110,295.2970,142.9820,1.0700,6152.0150,A,5017.0960,16.9900
001661,20141231,2014,INDL,C,D,STD,NABORS INDUSTRIES LTD,USD,11879.9420,289.4080,-668.6750,-0.3300,6804.1970,A,3756.5158,12.9800
001661,20151231,2015,INDL,C,D,STD,NABORS INDUSTRIES LTD,USD,9537.8400,281.1840,-372.6750,-0.8100,3864.4370,A,2392.8758,8.5100
